5.950,5.000,0.000,0.000,0.000
6.050,5.000,0.000,0.000,0.000
6.150,5.000,0.000,0.000,0.000
6.250,8.000,0.000,0.000,0.000
6.350,11.000,0.000,0.000,0.000
6.450,6.000,0.000,0.000,0.000
6.550,12.000,0.000,0.000,0.000
6.650,9.000,0.000,0.000,0.000
6.750,9.000,0.000,0.000,0.000
6.850,15.000,0.000,0.000,0.000
6.950,9.000,0.000,0.000,0.000
7.050,8.000,0.000,0.000,0.000
7.150,11.000,0.000,0.000,0.000
7.250,11.000,0.000,0.000,0.000
7.350,7.000,0.000,0.000,0.000
7.450,4.000,0.000,0.000,0.000
7.550,14.000,0.000,0.000,0.000
7.650,13.000,0.000,0.000,0.000
7.750,11.000,0.000,0.000,0.000
7.850,13.000,0.000,0.000,0.000
7.950,9.000,0.000,0.000,0.000
8.050,11.000,0.000,0.000,0.000
8.150,8.000,0.000,0.000,0.000
8.250,11.000,0.000,0.000,0.000
8.350,10.000,0.000,0.000,0.000
8.450,14.000,0.000,0.000,0.000
8.550,10.000,0.000,0.000,0.000
8.650,9.000,0.000,0.000,0.000
8.750,14.000,0.000,0.000,0.000
8.850,9.000,0.000,0.000,0.000
8.950,6.000,0.000,0.000,0.000
9.050,9.000,0.000,0.000,0.000
9.150,12.000,0.000,0.000,0.000
9.250,13.000,0.000,0.000,0.000
9.350,8.000,0.000,0.000,0.000
9.450,7.000,0.000,0.000,0.000
9.550,8.000,0.000,0.000,0.000
9.650,11.000,0.000,0.000,0.000
9.750,10.000,0.000,0.000,0.000
9.850,9.000,0.000,0.000,0.000
9.950,9.000,0.000,0.000,0.000
10.050,9.000,0.000,0.000,0.000
10.150,3.000,0.000,0.000,0.000
10.250,14.000,0.000,0.000,0.000
10.350,12.000,0.000,0.000,0.000
10.450,7.000,0.000,0.000,0.000
10.550,11.000,0.000,0.000,0.000
10.650,6.000,0.000,0.000,0.000
10.750,14.000,0.000,0.000,0.000
10.850,14.000,0.000,0.000,0.000
10.950,7.000,0.000,0.000,0.000
11.050,7.000,0.000,0.000,0.000
11.150,9.000,0.000,0.000,0.000
11.250,10.000,0.000,0.000,0.000
11.350,16.000,0.000,0.000,0.000
11.450,7.000,0.000,0.000,0.000
11.550,6.000,0.000,0.000,0.000
11.650,12.000,0.000,0.000,0.000
11.750,14.000,0.000,0.000,0.000
11.850,11.000,0.000,0.000,0.000
11.950,5.000,0.000,0.000,0.000
12.050,14.000,0.000,0.000,0.000
12.150,10.000,0.000,0.000,0.000
12.250,9.000,0.000,0.000,0.000
12.350,13.000,0.000,0.000,0.000
12.450,12.000,0.000,0.000,0.000
12.550,11.000,0.000,0.000,0.000
12.650,7.000,0.000,0.000,0.000
12.750,8.000,0.000,0.000,0.000
12.850,8.000,0.000,0.000,0.000
12.950,7.000,0.000,0.000,0.000
13.050,10.000,0.000,0.000,0.000
13.150,7.000,0.000,0.000,0.000
13.250,11.000,0.000,0.000,0.000
13.350,13.000,0.000,0.000,0.000
13.450,13.000,0.000,0.000,0.000
13.550,5.000,0.000,0.000,0.000
13.650,12.000,0.000,0.000,0.000
13.750,7.000,0.000,0.000,0.000
13.850,11.000,0.000,0.000,0.000
13.950,9.000,0.000,0.000,0.000
14.050,13.000,0.000,0.000,0.000
14.150,11.000,0.000,0.000,0.000
14.250,8.000,0.000,0.000,0.000
14.350,9.000,0.000,0.000,0.000
14.450,8.000,0.000,0.000,0.000
14.550,9.000,0.000,0.000,0.000
14.650,14.000,0.000,0.000,0.000
14.750,13.000,0.000,0.000,0.000
14.850,7.000,0.000,0.000,0.000
14.950,16.000,0.000,0.000,0.000
15.050,6.000,0.000,0.000,0.000
15.150,10.000,0.000,0.000,0.000
15.250,14.000,0.000,0.000,0.000
15.350,5.000,0.000,0.000,0.000
15.450,12.000,0.000,0.000,0.000
15.550,8.000,0.000,0.000,0.000
15.650,5.000,0.000,0.000,0.000
15.750,9.000,0.000,0.000,0.000
15.850,5.000,0.000,0.000,0.000
15.950,13.000,0.000,0.000,0.000
16.050,7.000,0.000,0.000,0.000
16.150,13.000,0.000,0.000,0.000
16.250,8.000,0.000,0.000,0.000
16.350,11.000,0.000,0.000,0.000
16.450,10.000,0.000,0.000,0.000
16.550,8.000,0.000,0.000,0.000
16.650,7.000,0.000,0.000,0.000
16.750,12.000,0.000,0.000,0.000
16.850,19.000,0.000,0.000,0.000
16.950,7.000,0.000,0.000,0.000
17.050,7.000,0.000,0.000,0.000
17.150,10.000,0.000,0.000,0.000
17.250,7.000,0.000,0.000,0.000
17.350,7.000,0.000,0.000,0.000
17.450,11.000,0.000,0.000,0.000
17.550,9.000,0.000,0.000,0.000
17.650,15.000,0.000,0.000,0.000
17.750,10.000,0.000,0.000,0.000
17.850,7.000,0.000,0.000,0.000
17.950,8.000,0.000,0.000,0.000
18.050,14.000,0.000,0.000,0.000
18.150,7.000,0.000,0.000,0.000
18.250,11.000,0.000,0.000,0.000
18.350,8.000,0.000,0.000,0.000
18.450,6.000,0.000,0.000,0.000
18.550,5.000,0.000,0.000,0.000
18.650,13.000,0.000,0.000,0.000
18.750,12.000,0.000,0.000,0.000
18.850,10.000,0.000,0.000,0.000
18.950,6.000,0.000,0.000,0.000
19.050,3.000,0.000,0.000,0.000
19.150,6.000,0.000,0.000,0.000
19.250,10.000,0.000,0.000,0.000
19.350,10.000,0.000,0.000,0.000
19.450,8.000,0.000,0.000,0.000
19.550,9.000,0.000,0.000,0.000
19.650,13.000,0.000,0.000,0.000
19.750,7.000,0.000,0.000,0.000
19.850,9.000,0.000,0.000,0.000
19.950,7.000,0.000,0.000,0.000
20.050,12.000,0.000,0.000,0.000
20.150,8.000,0.000,0.000,0.000
20.250,6.000,0.000,0.000,0.000
20.350,12.000,0.000,0.000,0.000
20.450,6.000,0.000,0.000,0.000
20.550,9.000,0.000,0.000,0.000
20.650,13.000,0.000,0.000,0.000
20.750,9.000,0.000,0.000,0.000
20.850,9.000,0.000,0.000,0.000
20.950,17.000,0.000,0.000,0.000
21.050,15.000,0.000,0.000,0.000
21.150,17.000,0.000,0.000,0.000
21.250,10.000,0.000,0.000,0.000
21.350,7.000,0.000,0.000,0.000
21.450,7.000,0.000,0.000,0.000
21.550,11.000,0.000,0.000,0.000
21.650,15.000,0.000,0.000,0.000
21.750,9.000,0.000,0.000,0.000
21.850,5.000,0.000,0.000,0.000
21.950,6.000,0.000,0.000,0.000
22.050,12.000,0.000,0.000,0.000
22.150,5.000,0.000,0.000,0.000
22.250,17.000,0.000,0.000,0.000
22.350,11.000,0.000,0.000,0.000
22.450,6.000,0.000,0.000,0.000
22.550,7.000,0.000,0.000,0.000
22.650,7.000,0.000,0.000,0.000
22.750,7.000,0.000,0.000,0.000
22.850,11.000,0.000,0.000,0.000
22.950,6.000,0.000,0.000,0.000
23.050,14.000,0.000,0.000,0.000
23.150,11.000,0.000,0.000,0.000
23.250,11.000,0.000,0.000,0.000
23.350,9.000,0.000,0.000,0.000
23.450,15.000,0.000,0.000,0.000
23.550,9.000,0.000,0.000,0.000
23.650,5.000,0.000,0.000,0.000
23.750,10.000,0.000,0.000,0.000
23.850,10.000,0.000,0.000,0.000
23.950,11.000,0.000,0.000,0.000
24.050,10.000,0.000,0.000,0.000
24.150,9.000,0.000,0.000,0.000
24.250,12.000,0.000,0.000,0.000
24.350,8.000,0.000,0.000,0.000
24.450,14.000,0.000,0.000,0.000
24.550,14.000,0.000,0.000,0.000
24.650,4.000,0.000,0.000,0.000
24.750,11.000,0.000,0.000,0.000
24.850,13.000,0.000,0.000,0.000
24.950,13.000,0.000,0.000,0.000
25.050,16.000,0.000,0.000,0.000
25.150,14.000,0.000,0.000,0.000
25.250,8.000,0.000,0.000,0.000
25.350,12.000,0.000,0.000,0.000
25.450,10.000,0.000,0.000,0.000
25.550,11.000,0.000,0.000,0.000
25.650,8.000,0.000,0.000,0.000
25.750,9.000,0.000,0.000,0.000
25.850,9.000,0.000,0.000,0.000
25.950,4.000,0.000,0.000,0.000
26.050,6.000,0.000,0.000,0.000
26.150,11.000,0.000,0.000,0.000
26.250,6.000,0.000,0.000,0.000
26.350,10.000,0.000,0.000,0.000
26.450,8.000,0.000,0.000,0.000
26.550,11.000,0.000,0.000,0.000
26.650,10.000,0.000,0.000,0.000
26.750,4.000,0.000,0.000,0.000
26.850,8.000,0.000,0.000,0.000
26.950,10.000,0.000,0.000,0.000
27.050,9.000,0.000,0.000,0.000
27.150,9.000,0.000,0.000,0.000
27.250,7.000,0.000,0.000,0.000
27.350,7.000,0.000,0.000,0.000
27.450,8.000,0.000,0.000,0.000
27.550,7.000,0.000,0.000,0.000
27.650,10.000,0.000,0.000,0.000
27.750,9.000,0.000,0.000,0.000
27.850,8.000,0.000,0.000,0.000
27.950,3.000,0.000,0.000,0.000
28.050,14.000,0.000,0.000,0.000
28.150,8.000,0.000,0.000,0.000
28.250,8.000,0.000,0.000,0.000
28.350,16.000,0.000,0.000,0.000
28.450,10.000,0.000,0.000,0.000
28.550,12.000,0.000,0.000,0.000
28.650,14.000,0.000,0.000,0.000
28.750,11.000,0.000,0.000,0.000
28.850,10.000,0.000,0.000,0.000
28.950,10.000,0.000,0.000,0.000
29.050,9.000,0.000,0.000,0.000
29.150,7.000,0.000,0.000,0.000
29.250,7.000,0.000,0.000,0.000
29.350,9.000,0.000,0.000,0.000
29.450,7.000,0.000,0.000,0.000
29.550,7.000,0.000,0.000,0.000
29.650,6.000,0.000,0.000,0.000
29.750,14.000,0.000,0.000,0.000
29.850,12.000,0.000,0.000,0.000
29.950,9.000,0.000,0.000,0.000
30.050,4.000,0.000,0.000,0.000
30.150,10.000,0.000,0.000,0.000
30.250,9.000,0.000,0.000,0.000
30.350,7.000,0.000,0.000,0.000
30.450,14.000,0.000,0.000,0.000
30.550,6.000,0.000,0.000,0.000
30.650,6.000,0.000,0.000,0.000
30.750,15.000,0.000,0.000,0.000
30.850,9.000,0.000,0.000,0.000
30.950,8.000,0.000,0.000,0.000
31.050,12.000,0.000,0.000,0.000
31.150,9.000,0.000,0.000,0.000
31.250,13.000,0.000,0.000,0.000
31.350,16.000,0.000,0.000,0.000
31.450,8.000,0.000,0.000,0.000
31.550,3.000,0.000,0.000,0.000
31.650,10.000,0.000,0.000,0.000
31.750,9.000,0.000,0.000,0.000
31.850,9.000,0.000,0.000,0.000
31.950,9.000,0.000,0.000,0.000
32.050,2.000,0.000,0.000,0.000
32.150,9.000,0.000,0.000,0.000
32.250,8.000,0.000,0.000,0.000
32.350,12.000,0.000,0.000,0.000
32.450,12.000,0.000,0.000,0.000
32.550,11.000,0.000,0.000,0.000
32.650,7.000,0.000,0.000,0.000
32.750,7.000,0.000,0.000,0.000
32.850,10.000,0.000,0.000,0.000
32.950,11.000,0.000,0.000,0.000
33.050,10.000,0.000,0.000,0.000
33.150,16.000,0.000,0.000,0.000
33.250,9.000,0.000,0.000,0.000
33.350,10.000,0.000,0.000,0.000
33.450,13.000,0.000,0.000,0.000
33.550,6.000,0.000,0.000,0.000
33.650,8.000,0.000,0.000,0.000
33.750,7.000,0.000,0.000,0.000
33.850,11.000,0.000,0.000,0.000
33.950,9.000,0.000,0.000,0.000
34.050,7.000,0.000,0.000,0.000
34.150,11.000,0.000,0.000,0.000
34.250,14.000,0.000,0.000,0.000
34.350,6.000,0.000,0.000,0.000
34.450,11.000,0.000,0.000,0.000
34.550,9.000,0.000,0.000,0.000
34.650,11.000,0.000,0.000,0.000
34.750,6.000,0.000,0.000,0.000
34.850,9.000,0.000,0.000,0.000
34.950,17.000,0.000,0.000,0.000
35.050,7.000,0.000,0.000,0.000
35.150,4.000,0.000,0.000,0.000
35.250,10.000,0.000,0.000,0.000
35.350,7.000,0.000,0.000,0.000
35.450,11.000,0.000,0.000,0.000
35.550,4.000,0.000,0.000,0.000
35.650,5.000,0.000,0.000,0.000
35.750,7.000,0.000,0.000,0.000
35.850,6.000,0.000,0.000,0.000
35.950,4.000,0.000,0.000,0.000
36.050,12.000,0.000,0.000,0.000
36.150,10.000,0.000,0.000,0.000
36.250,7.000,0.000,0.000,0.000
36.350,5.000,0.000,0.000,0.000
36.450,16.000,0.000,0.000,0.000
36.550,8.000,0.000,0.000,0.000
36.650,6.000,0.000,0.000,0.000
36.750,14.000,0.000,0.000,0.000
36.850,11.000,0.000,0.000,0.000
36.950,10.000,0.000,0.000,0.000
37.050,7.000,0.000,0.000,0.000
37.150,16.000,0.000,0.000,0.000
37.250,12.000,0.000,0.000,0.000
37.350,10.000,0.000,0.000,0.000
37.450,8.000,0.000,0.000,0.000
37.550,7.000,0.000,0.000,0.000
37.650,9.000,0.000,0.000,0.000
37.750,17.000,0.000,0.000,0.000
37.850,14.000,0.000,0.000,0.000
37.950,7.000,0.000,0.000,0.000
38.050,10.000,0.000,0.000,0.000
38.150,10.000,0.000,0.000,0.000
38.250,15.000,0.000,0.000,0.000
38.350,8.000,0.000,0.000,0.000
38.450,7.000,0.000,0.000,0.000
38.550,5.000,0.000,0.000,0.000
38.650,12.000,0.000,0.000,0.000
38.750,8.000,0.000,0.000,0.000
38.850,6.000,0.000,0.000,0.000
38.950,9.000,0.000,0.000,0.000
39.050,11.000,0.000,0.000,0.000
39.150,8.000,0.000,0.000,0.000
39.250,12.000,0.000,0.000,0.000
39.350,7.000,0.000,0.000,0.000
39.450,8.000,0.000,0.000,0.000
39.550,13.000,0.000,0.000,0.000
39.650,7.000,0.000,0.000,0.000
39.750,4.000,0.000,0.000,0.000
39.850,10.000,0.000,0.000,0.000
39.950,14.000,0.000,0.000,0.000
40.050,9.000,0.000,0.000,0.000
40.150,10.000,0.000,0.000,0.000
40.250,12.000,0.000,0.000,0.000
40.350,12.000,0.000,0.000,0.000
40.450,5.000,0.000,0.000,0.000
40.550,9.000,0.000,0.000,0.000
40.650,12.000,0.000,0.000,0.000
40.750,10.000,0.000,0.000,0.000
40.850,12.000,0.000,0.000,0.000
40.950,8.000,0.000,0.000,0.000
41.050,8.000,0.000,0.000,0.000
41.150,10.000,0.000,0.000,0.000
41.250,9.000,0.000,0.000,0.000
41.350,9.000,0.000,0.000,0.000
41.450,5.000,0.000,0.000,0.000
41.550,10.000,0.000,0.000,0.000
41.650,6.000,0.000,0.000,0.000
41.750,7.000,0.000,0.000,0.000
41.850,7.000,0.000,0.000,0.000
41.950,5.000,0.000,0.000,0.000
42.050,10.000,0.000,0.000,0.000
42.150,9.000,0.000,0.000,0.000
42.250,4.000,0.000,0.000,0.000
42.350,11.000,0.000,0.000,0.000
42.450,7.000,0.000,0.000,0.000
42.550,7.000,0.000,0.000,0.000
42.650,10.000,0.000,0.000,0.000
42.750,7.000,0.000,0.000,0.000
42.850,7.000,0.000,0.000,0.000
42.950,12.000,0.000,0.000,0.000
43.050,11.000,0.000,0.000,0.000
43.150,6.000,0.000,0.000,0.000
43.250,8.000,0.000,0.000,0.000
43.350,10.000,0.000,0.000,0.000
43.450,12.000,0.000,0.000,0.000
43.550,12.000,0.000,0.000,0.000
43.650,8.000,0.000,0.000,0.000
43.750,10.000,0.000,0.000,0.000
43.850,13.000,0.000,0.000,0.000
43.950,10.000,0.000,0.000,0.000
44.050,10.000,0.000,1.000,0.000
44.150,8.000,0.000,0.000,0.000
44.250,11.000,0.000,0.000,0.000
44.350,13.000,0.000,0.000,0.000
44.450,12.000,0.000,0.000,0.000
44.550,9.000,0.000,0.000,0.000
44.650,4.000,0.000,0.000,0.000
44.750,8.000,0.000,0.000,0.000
44.850,12.000,0.000,0.000,0.000
44.950,11.000,0.000,0.000,0.000
45.050,11.000,0.000,0.000,0.000
45.150,6.000,0.000,0.000,0.000
45.250,9.000,0.000,0.000,0.000
45.350,5.000,0.000,0.000,0.000
45.450,4.000,0.000,0.000,0.000
45.550,7.000,0.000,0.000,0.000
45.650,1.000,0.000,0.000,0.000
45.750,12.000,0.000,0.000,0.000
45.850,11.000,0.000,0.000,0.000
45.950,11.000,0.000,0.000,0.000
46.050,11.000,0.000,0.000,0.000
46.150,14.000,0.000,0.000,0.000
46.250,9.000,0.000,0.000,0.000
46.350,6.000,0.000,0.000,0.000
46.450,10.000,0.000,0.000,0.000
46.550,8.000,0.000,0.000,0.000
46.650,9.000,0.000,0.000,0.000
46.750,10.000,0.000,0.000,0.000
46.850,7.000,0.000,0.000,0.000
46.950,12.000,0.000,0.000,0.000
47.050,13.000,0.000,0.000,0.000
47.150,12.000,0.000,0.000,0.000
47.250,9.000,0.000,0.000,0.000
47.350,7.000,0.000,0.000,0.000
47.450,6.000,0.000,0.000,0.000
47.550,10.000,0.000,0.000,0.000
47.650,7.000,0.000,0.000,0.000
47.750,3.000,0.000,0.000,0.000
47.850,6.000,0.000,0.000,0.000
47.950,10.000,0.000,0.000,0.000
48.050,16.000,0.000,0.000,0.000
48.150,6.000,0.000,0.000,0.000
48.250,12.000,0.000,0.000,0.000
48.350,14.000,0.000,0.000,0.000
48.450,13.000,0.000,0.000,0.000
48.550,12.000,0.000,0.000,0.000
48.650,9.000,0.000,0.000,0.000
48.750,7.000,0.000,0.000,0.000
48.850,4.000,0.000,0.000,0.000
48.950,2.000,0.000,0.000,0.000
49.050,5.000,0.000,0.000,0.000
49.150,11.000,0.000,0.000,0.000
49.250,10.000,0.000,0.000,0.000
49.350,5.000,0.000,0.000,0.000
49.450,6.000,0.000,0.000,0.000
49.550,11.000,0.000,0.000,0.000
49.650,12.000,0.000,0.000,0.000
49.750,10.000,0.000,0.000,0.000
49.850,10.000,0.000,0.000,0.000
49.950,10.000,0.000,0.000,0.000
50.050,10.000,0.000,0.000,0.000
50.150,16.000,0.000,0.000,0.000
50.250,16.000,0.000,0.000,0.000
50.350,11.000,0.000,0.000,0.000
50.450,13.000,0.000,0.000,0.000
50.550,13.000,0.000,0.000,0.000
50.650,13.000,0.000,0.000,0.000
50.750,14.000,0.000,0.000,0.000
50.850,14.000,0.000,0.000,0.000
50.950,11.000,0.000,0.000,0.000
51.050,13.000,0.000,0.000,0.000
51.150,10.000,0.000,0.000,0.000
51.250,13.000,0.000,0.000,0.000
51.350,18.000,0.000,0.000,0.000
51.450,7.000,0.000,0.000,0.000
51.550,11.000,0.000,0.000,0.000
51.650,7.000,0.000,0.000,0.000
51.750,11.000,0.000,0.000,0.000
51.850,11.000,0.000,0.000,0.000
51.950,16.000,0.000,0.000,0.000
52.050,5.000,0.000,0.000,0.000
52.150,8.000,0.000,0.000,0.000
52.250,14.000,0.000,0.000,0.000
52.350,4.000,0.000,0.000,0.000
52.450,16.000,0.000,0.000,0.000
52.550,8.000,0.000,0.000,0.000
52.650,6.000,0.000,0.000,0.000
52.750,7.000,0.000,0.000,0.000
52.850,9.000,0.000,0.000,0.000
52.950,6.000,0.000,0.000,0.000
53.050,9.000,0.000,0.000,0.000
53.150,10.000,0.000,0.000,0.000
53.250,9.000,0.000,0.000,0.000
53.350,11.000,0.000,0.000,0.000
53.450,8.000,0.000,0.000,0.000
53.550,17.000,0.000,0.000,0.000
53.650,13.000,0.000,0.000,0.000
53.750,11.000,0.000,0.000,0.000
53.850,4.000,0.000,0.000,0.000
53.950,9.000,0.000,0.000,0.000
54.050,9.000,0.000,0.000,0.000
54.150,4.000,0.000,0.000,0.000
54.250,13.000,0.000,0.000,0.000
54.350,4.000,0.000,0.000,0.000
54.450,7.000,0.000,0.000,0.000
54.550,15.000,0.000,0.000,0.000
54.650,8.000,0.000,0.000,0.000
54.750,9.000,0.000,0.000,0.000
54.850,11.000,0.000,0.000,0.000
54.950,6.000,0.000,0.000,0.000
55.050,6.000,0.000,0.000,0.000
55.150,13.000,0.000,0.000,0.000
55.250,12.000,0.000,0.000,0.000
55.350,8.000,0.000,0.000,0.000
55.450,6.000,0.000,0.000,0.000
55.550,12.000,0.000,0.000,0.000
55.650,6.000,0.000,0.000,0.000
55.750,8.000,0.000,0.000,0.000
55.850,14.000,0.000,0.000,0.000
55.950,13.000,0.000,0.000,0.000
56.050,9.000,0.000,0.000,0.000
56.150,10.000,0.000,0.000,0.000
56.250,11.000,0.000,0.000,0.000
56.350,5.000,0.000,0.000,0.000
56.450,9.000,0.000,0.000,0.000
56.550,12.000,0.000,0.000,0.000
56.650,9.000,0.000,0.000,0.000
56.750,7.000,0.000,0.000,0.000
56.850,4.000,0.000,0.000,0.000
56.950,7.000,0.000,0.000,0.000
57.050,10.000,0.000,0.000,0.000
57.150,7.000,0.000,0.000,0.000
57.250,9.000,0.000,0.000,0.000
57.350,11.000,0.000,0.000,0.000
57.450,6.000,0.000,0.000,0.000
57.550,10.000,0.000,0.000,0.000
57.650,11.000,0.000,0.000,0.000
57.750,8.000,0.000,0.000,0.000
57.850,14.000,0.000,0.000,0.000
57.950,13.000,0.000,0.000,0.000
58.050,10.000,0.000,0.000,0.000
58.150,5.000,0.000,0.000,0.000
58.250,11.000,0.000,0.000,0.000
58.350,9.000,0.000,0.000,0.000
58.450,12.000,0.000,0.000,0.000
58.550,16.000,0.000,0.000,0.000
58.650,12.000,0.000,0.000,0.000
58.750,4.000,0.000,0.000,0.000
58.850,7.000,0.000,0.000,0.000
58.950,9.000,0.000,0.000,0.000
59.050,10.000,0.000,0.000,0.000
59.150,16.000,0.000,0.000,0.000
59.250,13.000,0.000,0.000,0.000
59.350,6.000,0.000,0.000,0.000
59.450,9.000,0.000,0.000,0.000
59.550,9.000,0.000,0.000,0.000
59.650,15.000,0.000,0.000,0.000
59.750,6.000,0.000,0.000,0.000
59.850,6.000,0.000,0.000,0.000
59.950,9.000,0.000,0.000,0.000
60.050,4.000,0.000,0.000,0.000
60.150,10.000,0.000,0.000,0.000
60.250,14.000,0.000,0.000,0.000
60.350,9.000,0.000,0.000,0.000
60.450,9.000,0.000,0.000,0.000
60.550,11.000,0.000,0.000,0.000
60.650,8.000,0.000,0.000,0.000
60.750,10.000,0.000,0.000,0.000
60.850,7.000,0.000,0.000,0.000
60.950,12.000,0.000,0.000,0.000
61.050,11.000,0.000,0.000,0.000
61.150,6.000,0.000,0.000,0.000
61.250,7.000,0.000,0.000,0.000
61.350,6.000,0.000,0.000,0.000
61.450,9.000,0.000,0.000,0.000
61.550,2.000,0.000,0.000,0.000
61.650,12.000,0.000,0.000,0.000
61.750,10.000,0.000,0.000,0.000
61.850,10.000,0.000,0.000,0.000
61.950,15.000,0.000,0.000,0.000
62.050,16.000,0.000,0.000,0.000
62.150,5.000,0.000,0.000,0.000
62.250,8.000,0.000,0.000,0.000
62.350,6.000,0.000,0.000,0.000
62.450,5.000,0.000,0.000,0.000
62.550,10.000,0.000,0.000,0.000
62.650,9.000,0.000,0.000,0.000
62.750,8.000,0.000,0.000,0.000
62.850,5.000,0.000,0.000,0.000
62.950,8.000,0.000,0.000,0.000
63.050,14.000,0.000,0.000,0.000
63.150,12.000,0.000,0.000,0.000
63.250,11.000,0.000,0.000,0.000
63.350,9.000,0.000,0.000,0.000
63.450,6.000,0.000,0.000,0.000
63.550,8.000,0.000,0.000,0.000
63.650,13.000,0.000,0.000,0.000
63.750,8.000,0.000,0.000,0.000
63.850,4.000,0.000,0.000,0.000
63.950,12.000,0.000,0.000,0.000
64.050,12.000,0.000,0.000,0.000
64.150,11.000,0.000,0.000,0.000
64.250,4.000,0.000,0.000,0.000
64.350,11.000,0.000,0.000,0.000
64.450,12.000,0.000,0.000,0.000
64.550,18.000,0.000,0.000,0.000
64.650,5.000,0.000,0.000,0.000
64.750,3.000,0.000,0.000,0.000
64.850,7.000,0.000,0.000,0.000
64.950,9.000,0.000,0.000,0.000
65.050,11.000,0.000,0.000,0.000
65.150,10.000,0.000,0.000,0.000
65.250,11.000,0.000,0.000,0.000
65.350,7.000,0.000,0.000,0.000
65.450,11.000,0.000,0.000,0.000
65.550,6.000,0.000,0.000,0.000
65.650,6.000,0.000,0.000,0.000
65.750,13.000,0.000,0.000,0.000
65.850,5.000,0.000,0.000,0.000
65.950,12.000,0.000,0.000,0.000
66.050,9.000,0.000,0.000,0.000
66.150,9.000,0.000,0.000,0.000
66.250,10.000,0.000,0.000,0.000
66.350,6.000,0.000,0.000,0.000
66.450,8.000,0.000,0.000,0.000
66.550,10.000,0.000,0.000,0.000
66.650,7.000,0.000,0.000,0.000
66.750,6.000,0.000,0.000,0.000
66.850,7.000,0.000,0.000,0.000
66.950,8.000,0.000,0.000,0.000
67.050,6.000,0.000,0.000,0.000
67.150,11.000,0.000,0.000,0.000
67.250,7.000,0.000,0.000,0.000
67.350,11.000,0.000,0.000,0.000
67.450,12.000,0.000,0.000,0.000
67.550,7.000,0.000,0.000,0.000
67.650,8.000,0.000,0.000,0.000
67.750,13.000,0.000,0.000,0.000
67.850,14.000,0.000,0.000,0.000
67.950,7.000,0.000,0.000,0.000
68.050,10.000,0.000,0.000,0.000
68.150,7.000,0.000,0.000,0.000
68.250,8.000,0.000,0.000,0.000
68.350,3.000,0.000,0.000,0.000
68.450,8.000,0.000,0.000,0.000
68.550,6.000,0.000,0.000,0.000
68.650,4.000,0.000,0.000,0.000
68.750,12.000,0.000,0.000,0.000
68.850,12.000,0.000,0.000,0.000
68.950,5.000,0.000,0.000,0.000
69.050,9.000,0.000,0.000,0.000
69.150,7.000,0.000,0.000,0.000
69.250,6.000,0.000,0.000,0.000
69.350,8.000,0.000,0.000,0.000
69.450,8.000,0.000,0.000,0.000
69.550,8.000,0.000,0.000,0.000
69.650,12.000,0.000,0.000,0.000
69.750,10.000,0.000,0.000,0.000
69.850,7.000,0.000,1.000,0.000
69.950,9.000,0.000,0.000,0.000
